[TsDigitalMultiMeterViewer Ver.19.0.0 : Auto save Log-1 [@HID Multimeter] : Date 00:00:00];Geoelectric Helix Radar;Geoelectric Helix Radar
   2:37'25"93 ; DC    ;  65,720 ;     mV ;       ; 01:09:58
   2:37'26"19 ; DC    ;  65,710 ;     mV ;       ; 01:09:58
   2:37'26"48 ; DC    ;  65,710 ;     mV ;       ; 01:09:59
   2:37'26"74 ; DC    ;  65,690 ;     mV ;       ; 01:09:59
   2:37'27"03 ; DC    ;  65,700 ;     mV ;       ; 01:09:59
   2:37'27"29 ; DC    ;  65,700 ;     mV ;       ; 01:09:59
   2:37'27"56 ; DC    ;  65,700 ;     mV ;       ; 01:10:00
   2:37'27"82 ; DC    ;  65,690 ;     mV ;       ; 01:10:00
   2:37'28"07 ; DC    ;  65,700 ;     mV ;       ; 01:10:00
   2:37'28"32 ; DC    ;  65,700 ;     mV ;       ; 01:10:00
   2:37'28"58 ; DC    ;  65,710 ;     mV ;       ; 01:10:01
   2:37'28"84 ; DC    ;  65,690 ;     mV ;       ; 01:10:01
   2:37'29"10 ; DC    ;  65,690 ;     mV ;       ; 01:10:01
   2:37'29"36 ; DC    ;  65,690 ;     mV ;       ; 01:10:02
   2:37'29"63 ; DC    ;  65,690 ;     mV ;       ; 01:10:02
   2:37'29"89 ; DC    ;  65,680 ;     mV ;       ; 01:10:02
   2:37'30"15 ; DC    ;  65,690 ;     mV ;       ; 01:10:02
   2:37'30"40 ; DC    ;  65,700 ;     mV ;       ; 01:10:03
   2:37'30"67 ; DC    ;  65,680 ;     mV ;       ; 01:10:03
   2:37'30"93 ; DC    ;  65,690 ;     mV ;       ; 01:10:03
   2:37'31"20 ; DC    ;  65,690 ;     mV ;       ; 01:10:03
   2:37'31"49 ; DC    ;  65,690 ;     mV ;       ; 01:10:04
   2:37'31"77 ; DC    ;  65,690 ;     mV ;       ; 01:10:04
   2:37'32"07 ; DC    ;  65,700 ;     mV ;       ; 01:10:04
   2:37'32"35 ; DC    ;  65,700 ;     mV ;       ; 01:10:05
   2:37'32"63 ; DC    ;  65,680 ;     mV ;       ; 01:10:05
   2:37'32"90 ; DC    ;  65,690 ;     mV ;       ; 01:10:05
   2:37'33"19 ; DC    ;  65,710 ;     mV ;       ; 01:10:05
   2:37'33"45 ; DC    ;  65,710 ;     mV ;       ; 01:10:06
   2:37'33"73 ; DC    ;  65,700 ;     mV ;       ; 01:10:06
   2:37'34"01 ; DC    ;  65,700 ;     mV ;       ; 01:10:06
   2:37'34"30 ; DC    ;  65,690 ;     mV ;       ; 01:10:06
   2:37'34"55 ; DC    ;  65,710 ;     mV ;       ; 01:10:07
   2:37'34"81 ; DC    ;  65,700 ;     mV ;       ; 01:10:07
   2:37'35"08 ; DC    ;  65,680 ;     mV ;       ; 01:10:07
   2:37'35"35 ; DC    ;  65,680 ;     mV ;       ; 01:10:08
   2:37'35"61 ; DC    ;  65,690 ;     mV ;       ; 01:10:08
   2:37'35"88 ; DC    ;  65,700 ;     mV ;       ; 01:10:08
   2:37'36"14 ; DC    ;  65,690 ;     mV ;       ; 01:10:08
   2:37'36"42 ; DC    ;  65,710 ;     mV ;       ; 01:10:09
   2:37'36"68 ; DC    ;  65,690 ;     mV ;       ; 01:10:09
   2:37'36"95 ; DC    ;  65,700 ;     mV ;       ; 01:10:09
   2:37'37"20 ; DC    ;  65,710 ;     mV ;       ; 01:10:09
   2:37'37"47 ; DC    ;  65,700 ;     mV ;       ; 01:10:10
   2:37'37"73 ; DC    ;  65,700 ;     mV ;       ; 01:10:10
   2:37'37"98 ; DC    ;  65,720 ;     mV ;       ; 01:10:10
   2:37'38"23 ; DC    ;  65,710 ;     mV ;       ; 01:10:10
   2:37'38"48 ; DC    ;  65,710 ;     mV ;       ; 01:10:11
   2:37'38"73 ; DC    ;  65,710 ;     mV ;       ; 01:10:11
   2:37'38"97 ; DC    ;  65,710 ;     mV ;       ; 01:10:11
   2:37'39"24 ; DC    ;  65,710 ;     mV ;       ; 01:10:11
   2:37'39"50 ; DC    ;  65,720 ;     mV ;       ; 01:10:12
   2:37'39"76 ; DC    ;  65,720 ;     mV ;       ; 01:10:12
   2:37'40"03 ; DC    ;  65,720 ;     mV ;       ; 01:10:12
   2:37'40"29 ; DC    ;  65,720 ;     mV ;       ; 01:10:12
   2:37'40"56 ; DC    ;  65,720 ;     mV ;       ; 01:10:13
   2:37'40"85 ; DC    ;  65,710 ;     mV ;       ; 01:10:13
   2:37'41"13 ; DC    ;  65,710 ;     mV ;       ; 01:10:13
   2:37'41"39 ; DC    ;  65,710 ;     mV ;       ; 01:10:14
   2:37'41"65 ; DC    ;  65,710 ;     mV ;       ; 01:10:14
   2:37'41"91 ; DC    ;  65,710 ;     mV ;       ; 01:10:14
   2:37'42"20 ; DC    ;  65,700 ;     mV ;       ; 01:10:14
   2:37'42"50 ; DC    ;  65,720 ;     mV ;       ; 01:10:15
   2:37'42"77 ; DC    ;  65,720 ;     mV ;       ; 01:10:15
   2:37'43"04 ; DC    ;  65,720 ;     mV ;       ; 01:10:15
   2:37'43"30 ; DC    ;  65,710 ;     mV ;       ; 01:10:15
   2:37'43"59 ; DC    ;  65,730 ;     mV ;       ; 01:10:16
   2:37'43"85 ; DC    ;  65,730 ;     mV ;       ; 01:10:16
   2:37'44"12 ; DC    ;  65,730 ;     mV ;       ; 01:10:16
   2:37'44"40 ; DC    ;  65,730 ;     mV ;       ; 01:10:17
   2:37'44"69 ; DC    ;  65,730 ;     mV ;       ; 01:10:17
   2:37'44"99 ; DC    ;  65,740 ;     mV ;       ; 01:10:17
   2:37'45"27 ; DC    ;  65,750 ;     mV ;       ; 01:10:17
   2:37'45"54 ; DC    ;  65,750 ;     mV ;       ; 01:10:18
   2:37'45"80 ; DC    ;  65,750 ;     mV ;       ; 01:10:18
   2:37'46"08 ; DC    ;  65,740 ;     mV ;       ; 01:10:18
   2:37'46"33 ; DC    ;  65,730 ;     mV ;       ; 01:10:19
   2:37'46"60 ; DC    ;  65,730 ;     mV ;       ; 01:10:19
   2:37'46"85 ; DC    ;  65,760 ;     mV ;       ; 01:10:19
   2:37'47"12 ; DC    ;  65,750 ;     mV ;       ; 01:10:19
   2:37'47"39 ; DC    ;  65,750 ;     mV ;       ; 01:10:20
   2:37'47"67 ; DC    ;  65,740 ;     mV ;       ; 01:10:20
   2:37'47"91 ; DC    ;  65,740 ;     mV ;       ; 01:10:20
   2:37'48"16 ; DC    ;  65,730 ;     mV ;       ; 01:10:20
   2:37'48"41 ; DC    ;  65,730 ;     mV ;       ; 01:10:21
   2:37'48"68 ; DC    ;  65,750 ;     mV ;       ; 01:10:21
   2:37'48"94 ; DC    ;  65,750 ;     mV ;       ; 01:10:21
   2:37'49"21 ; DC    ;  65,760 ;     mV ;       ; 01:10:21
   2:37'49"48 ; DC    ;  65,770 ;     mV ;       ; 01:10:22
   2:37'49"79 ; DC    ;  65,770 ;     mV ;       ; 01:10:22
   2:37'50"06 ; DC    ;  65,770 ;     mV ;       ; 01:10:22
   2:37'50"34 ; DC    ;  65,770 ;     mV ;       ; 01:10:23
   2:37'50"60 ; DC    ;  65,770 ;     mV ;       ; 01:10:23
   2:37'50"86 ; DC    ;  65,760 ;     mV ;       ; 01:10:23
   2:37'51"11 ; DC    ;  65,740 ;     mV ;       ; 01:10:23
   2:37'51"41 ; DC    ;  65,740 ;     mV ;       ; 01:10:24
   2:37'51"67 ; DC    ;  65,750 ;     mV ;       ; 01:10:24
   2:37'51"97 ; DC    ;  65,750 ;     mV ;       ; 01:10:24
   2:37'52"24 ; DC    ;  65,760 ;     mV ;       ; 01:10:24
   2:37'52"49 ; DC    ;  65,750 ;     mV ;       ; 01:10:25
   2:37'52"77 ; DC    ;  65,740 ;     mV ;       ; 01:10:25
   2:37'53"07 ; DC    ;  65,740 ;     mV ;       ; 01:10:25
   2:37'53"36 ; DC    ;  65,770 ;     mV ;       ; 01:10:26
   2:37'53"62 ; DC    ;  65,770 ;     mV ;       ; 01:10:26
   2:37'53"91 ; DC    ;  65,780 ;     mV ;       ; 01:10:26
   2:37'54"18 ; DC    ;  65,770 ;     mV ;       ; 01:10:26
   2:37'54"45 ; DC    ;  65,750 ;     mV ;       ; 01:10:27
   2:37'54"73 ; DC    ;  65,770 ;     mV ;       ; 01:10:27
   2:37'54"99 ; DC    ;  65,760 ;     mV ;       ; 01:10:27
   2:37'55"24 ; DC    ;  65,750 ;     mV ;       ; 01:10:27
   2:37'55"50 ; DC    ;  65,750 ;     mV ;       ; 01:10:28
   2:37'55"80 ; DC    ;  65,750 ;     mV ;       ; 01:10:28
   2:37'56"08 ; DC    ;  65,760 ;     mV ;       ; 01:10:28
   2:37'56"36 ; DC    ;  65,760 ;     mV ;       ; 01:10:29
   2:37'56"63 ; DC    ;  65,770 ;     mV ;       ; 01:10:29
   2:37'56"89 ; DC    ;  65,780 ;     mV ;       ; 01:10:29
   2:37'57"17 ; DC    ;  65,780 ;     mV ;       ; 01:10:29
   2:37'57"43 ; DC    ;  65,780 ;     mV ;       ; 01:10:30
   2:37'57"69 ; DC    ;  65,780 ;     mV ;       ; 01:10:30
   2:37'57"96 ; DC    ;  65,780 ;     mV ;       ; 01:10:30
   2:37'58"22 ; DC    ;  65,780 ;     mV ;       ; 01:10:30
   2:37'58"48 ; DC    ;  65,780 ;     mV ;       ; 01:10:31
   2:37'58"75 ; DC    ;  65,790 ;     mV ;       ; 01:10:31
   2:37'59"01 ; DC    ;  65,790 ;     mV ;       ; 01:10:31
   2:37'59"27 ; DC    ;  65,780 ;     mV ;       ; 01:10:31
   2:37'59"57 ; DC    ;  65,780 ;     mV ;       ; 01:10:32
   2:37'59"82 ; DC    ;  65,790 ;     mV ;       ; 01:10:32
   2:38'00"09 ; DC    ;  65,790 ;     mV ;       ; 01:10:32
   2:38'00"35 ; DC    ;  65,790 ;     mV ;       ; 01:10:33
   2:38'00"60 ; DC    ;  65,790 ;     mV ;       ; 01:10:33
   2:38'00"85 ; DC    ;  65,790 ;     mV ;       ; 01:10:33
   2:38'01"11 ; DC    ;  65,790 ;     mV ;       ; 01:10:33
   2:38'01"42 ; DC    ;  65,800 ;     mV ;       ; 01:10:34
   2:38'01"69 ; DC    ;  65,790 ;     mV ;       ; 01:10:34
   2:38'01"94 ; DC    ;  65,800 ;     mV ;       ; 01:10:34
   2:38'02"21 ; DC    ;  65,780 ;     mV ;       ; 01:10:34
   2:38'02"49 ; DC    ;  65,800 ;     mV ;       ; 01:10:35
   2:38'02"78 ; DC    ;  65,800 ;     mV ;       ; 01:10:35
   2:38'03"09 ; DC    ;  65,810 ;     mV ;       ; 01:10:35
   2:38'03"40 ; DC    ;  65,800 ;     mV ;       ; 01:10:36
   2:38'03"69 ; DC    ;  65,800 ;     mV ;       ; 01:10:36
   2:38'03"95 ; DC    ;  65,800 ;     mV ;       ; 01:10:36
   2:38'04"26 ; DC    ;  65,810 ;     mV ;       ; 01:10:36
   2:38'04"62 ; DC    ;  65,800 ;     mV ;       ; 01:10:37
   2:38'04"89 ; DC    ;  65,790 ;     mV ;       ; 01:10:37
   2:38'05"15 ; DC    ;  65,790 ;     mV ;       ; 01:10:37
   2:38'05"41 ; DC    ;  65,780 ;     mV ;       ; 01:10:38
   2:38'05"68 ; DC    ;  65,790 ;     mV ;       ; 01:10:38
   2:38'05"95 ; DC    ;  65,790 ;     mV ;       ; 01:10:38
   2:38'06"22 ; DC    ;  65,780 ;     mV ;       ; 01:10:38
   2:38'06"50 ; DC    ;  65,790 ;     mV ;       ; 01:10:39
   2:38'06"78 ; DC    ;  65,780 ;     mV ;       ; 01:10:39
   2:38'07"04 ; DC    ;  65,790 ;     mV ;       ; 01:10:39
   2:38'07"31 ; DC    ;  65,800 ;     mV ;       ; 01:10:39
   2:38'07"58 ; DC    ;  65,790 ;     mV ;       ; 01:10:40
   2:38'07"86 ; DC    ;  65,780 ;     mV ;       ; 01:10:40
   2:38'08"12 ; DC    ;  65,800 ;     mV ;       ; 01:10:40
   2:38'08"38 ; DC    ;  65,780 ;     mV ;       ; 01:10:41
   2:38'08"65 ; DC    ;  65,780 ;     mV ;       ; 01:10:41
   2:38'08"93 ; DC    ;  65,800 ;     mV ;       ; 01:10:41
   2:38'09"18 ; DC    ;  65,780 ;     mV ;       ; 01:10:41
   2:38'09"44 ; DC    ;  65,790 ;     mV ;       ; 01:10:42
   2:38'09"70 ; DC    ;  65,790 ;     mV ;       ; 01:10:42
   2:38'09"98 ; DC    ;  65,790 ;     mV ;       ; 01:10:42
   2:38'10"27 ; DC    ;  65,800 ;     mV ;       ; 01:10:42
   2:38'10"52 ; DC    ;  65,800 ;     mV ;       ; 01:10:43
   2:38'10"81 ; DC    ;  65,800 ;     mV ;       ; 01:10:43
   2:38'11"09 ; DC    ;  65,790 ;     mV ;       ; 01:10:43
   2:38'11"36 ; DC    ;  65,790 ;     mV ;       ; 01:10:44
   2:38'11"66 ; DC    ;  65,800 ;     mV ;       ; 01:10:44
   2:38'11"93 ; DC    ;  65,790 ;     mV ;       ; 01:10:44
   2:38'12"19 ; DC    ;  65,800 ;     mV ;       ; 01:10:44
   2:38'12"51 ; DC    ;  65,790 ;     mV ;       ; 01:10:45
   2:38'12"81 ; DC    ;  65,780 ;     mV ;       ; 01:10:45
   2:38'13"11 ; DC    ;  65,790 ;     mV ;       ; 01:10:45
   2:38'13"40 ; DC    ;  65,780 ;     mV ;       ; 01:10:46
   2:38'13"68 ; DC    ;  65,800 ;     mV ;       ; 01:10:46
   2:38'13"95 ; DC    ;  65,800 ;     mV ;       ; 01:10:46
   2:38'14"22 ; DC    ;  65,810 ;     mV ;       ; 01:10:46
   2:38'14"48 ; DC    ;  65,810 ;     mV ;       ; 01:10:47
   2:38'14"75 ; DC    ;  65,800 ;     mV ;       ; 01:10:47
   2:38'15"02 ; DC    ;  65,810 ;     mV ;       ; 01:10:47
   2:38'15"28 ; DC    ;  65,820 ;     mV ;       ; 01:10:47
   2:38'15"57 ; DC    ;  65,820 ;     mV ;       ; 01:10:48
   2:38'15"86 ; DC    ;  65,800 ;     mV ;       ; 01:10:48
   2:38'16"14 ; DC    ;  65,810 ;     mV ;       ; 01:10:48
   2:38'16"41 ; DC    ;  65,800 ;     mV ;       ; 01:10:49
   2:38'16"69 ; DC    ;  65,810 ;     mV ;       ; 01:10:49
   2:38'16"94 ; DC    ;  65,800 ;     mV ;       ; 01:10:49
   2:38'17"21 ; DC    ;  65,800 ;     mV ;       ; 01:10:49
   2:38'17"46 ; DC    ;  65,810 ;     mV ;       ; 01:10:50
   2:38'17"75 ; DC    ;  65,800 ;     mV ;       ; 01:10:50
   2:38'18"04 ; DC    ;  65,810 ;     mV ;       ; 01:10:50
   2:38'18"32 ; DC    ;  65,810 ;     mV ;       ; 01:10:50
   2:38'18"60 ; DC    ;  65,800 ;     mV ;       ; 01:10:51
   2:38'18"87 ; DC    ;  65,800 ;     mV ;       ; 01:10:51
   2:38'19"13 ; DC    ;  65,800 ;     mV ;       ; 01:10:51
   2:38'19"40 ; DC    ;  65,800 ;     mV ;       ; 01:10:52
   2:38'19"67 ; DC    ;  65,800 ;     mV ;       ; 01:10:52
   2:38'19"93 ; DC    ;  65,790 ;     mV ;       ; 01:10:52
   2:38'20"22 ; DC    ;  65,810 ;     mV ;       ; 01:10:52
   2:38'20"48 ; DC    ;  65,810 ;     mV ;       ; 01:10:53
   2:38'20"78 ; DC    ;  65,820 ;     mV ;       ; 01:10:53
   2:38'21"07 ; DC    ;  65,810 ;     mV ;       ; 01:10:53
   2:38'21"38 ; DC    ;  65,810 ;     mV ;       ; 01:10:54
   2:38'21"68 ; DC    ;  65,790 ;     mV ;       ; 01:10:54
   2:38'22"00 ; DC    ;  65,790 ;     mV ;       ; 01:10:54
   2:38'22"28 ; DC    ;  65,800 ;     mV ;       ; 01:10:54
   2:38'22"58 ; DC    ;  65,790 ;     mV ;       ; 01:10:55
   2:38'22"88 ; DC    ;  65,800 ;     mV ;       ; 01:10:55
   2:38'23"14 ; DC    ;  65,790 ;     mV ;       ; 01:10:55
   2:38'23"44 ; DC    ;  65,790 ;     mV ;       ; 01:10:56
   2:38'23"73 ; DC    ;  65,810 ;     mV ;       ; 01:10:56
   2:38'24"03 ; DC    ;  65,800 ;     mV ;       ; 01:10:56
   2:38'24"32 ; DC    ;  65,800 ;     mV ;       ; 01:10:56
   2:38'24"60 ; DC    ;  65,800 ;     mV ;       ; 01:10:57
   2:38'24"89 ; DC    ;  65,810 ;     mV ;       ; 01:10:57
   2:38'25"18 ; DC    ;  65,810 ;     mV ;       ; 01:10:57
   2:38'25"46 ; DC    ;  65,810 ;     mV ;       ; 01:10:58
   2:38'25"75 ; DC    ;  65,790 ;     mV ;       ; 01:10:58
   2:38'26"05 ; DC    ;  65,830 ;     mV ;       ; 01:10:58
   2:38'26"34 ; DC    ;  65,810 ;     mV ;       ; 01:10:59
   2:38'26"63 ; DC    ;  65,840 ;     mV ;       ; 01:10:59
   2:38'26"91 ; DC    ;  65,840 ;     mV ;       ; 01:10:59
   2:38'27"18 ; DC    ;  65,830 ;     mV ;       ; 01:10:59
   2:38'27"48 ; DC    ;  65,830 ;     mV ;       ; 01:11:00
   2:38'27"76 ; DC    ;  65,820 ;     mV ;       ; 01:11:00
   2:38'28"03 ; DC    ;  65,830 ;     mV ;       ; 01:11:00
   2:38'28"29 ; DC    ;  65,820 ;     mV ;       ; 01:11:00
   2:38'28"59 ; DC    ;  65,820 ;     mV ;       ; 01:11:01
   2:38'28"87 ; DC    ;  65,810 ;     mV ;       ; 01:11:01
   2:38'29"16 ; DC    ;  65,800 ;     mV ;       ; 01:11:01
   2:38'29"47 ; DC    ;  65,810 ;     mV ;       ; 01:11:02
   2:38'29"75 ; DC    ;  65,800 ;     mV ;       ; 01:11:02
   2:38'30"04 ; DC    ;  65,810 ;     mV ;       ; 01:11:02
   2:38'30"40 ; DC    ;  65,820 ;     mV ;       ; 01:11:03
   2:38'30"67 ; DC    ;  65,810 ;     mV ;       ; 01:11:03
   2:38'30"94 ; DC    ;  65,840 ;     mV ;       ; 01:11:03
   2:38'31"21 ; DC    ;  65,830 ;     mV ;       ; 01:11:03
   2:38'31"47 ; DC    ;  65,800 ;     mV ;       ; 01:11:04
   2:38'31"72 ; DC    ;  65,800 ;     mV ;       ; 01:11:04
   2:38'32"00 ; DC    ;  65,820 ;     mV ;       ; 01:11:04
   2:38'32"27 ; DC    ;  65,800 ;     mV ;       ; 01:11:04
   2:38'32"57 ; DC    ;  65,800 ;     mV ;       ; 01:11:05
   2:38'32"84 ; DC    ;  65,820 ;     mV ;       ; 01:11:05
   2:38'33"14 ; DC    ;  65,800 ;     mV ;       ; 01:11:05
   2:38'33"44 ; DC    ;  65,810 ;     mV ;       ; 01:11:06
   2:38'33"73 ; DC    ;  65,830 ;     mV ;       ; 01:11:06
   2:38'34"06 ; DC    ;  65,820 ;     mV ;       ; 01:11:06
   2:38'34"33 ; DC    ;  65,820 ;     mV ;       ; 01:11:06
   2:38'34"61 ; DC    ;  65,830 ;     mV ;       ; 01:11:07
   2:38'34"87 ; DC    ;  65,830 ;     mV ;       ; 01:11:07
   2:38'35"14 ; DC    ;  65,850 ;     mV ;       ; 01:11:07
   2:38'35"40 ; DC    ;  65,830 ;     mV ;       ; 01:11:08
   2:38'35"65 ; DC    ;  65,850 ;     mV ;       ; 01:11:08
   2:38'35"91 ; DC    ;  65,850 ;     mV ;       ; 01:11:08
   2:38'36"17 ; DC    ;  65,860 ;     mV ;       ; 01:11:08
   2:38'36"43 ; DC    ;  65,850 ;     mV ;       ; 01:11:09
   2:38'36"70 ; DC    ;  65,840 ;     mV ;       ; 01:11:09
   2:38'36"96 ; DC    ;  65,820 ;     mV ;       ; 01:11:09
   2:38'37"21 ; DC    ;  65,830 ;     mV ;       ; 01:11:09
   2:38'37"47 ; DC    ;  65,820 ;     mV ;       ; 01:11:10
   2:38'37"73 ; DC    ;  65,820 ;     mV ;       ; 01:11:10
   2:38'37"99 ; DC    ;  65,820 ;     mV ;       ; 01:11:10
   2:38'38"24 ; DC    ;  65,820 ;     mV ;       ; 01:11:10
   2:38'38"50 ; DC    ;  65,820 ;     mV ;       ; 01:11:11
   2:38'38"78 ; DC    ;  65,810 ;     mV ;       ; 01:11:11
   2:38'39"04 ; DC    ;  65,820 ;     mV ;       ; 01:11:11
   2:38'39"31 ; DC    ;  65,810 ;     mV ;       ; 01:11:11
   2:38'39"57 ; DC    ;  65,810 ;     mV ;       ; 01:11:12
   2:38'39"82 ; DC    ;  65,810 ;     mV ;       ; 01:11:12
   2:38'40"07 ; DC    ;  65,820 ;     mV ;       ; 01:11:12
   2:38'40"32 ; DC    ;  65,800 ;     mV ;       ; 01:11:12
   2:38'40"58 ; DC    ;  65,820 ;     mV ;       ; 01:11:13
   2:38'40"86 ; DC    ;  65,820 ;     mV ;       ; 01:11:13
   2:38'41"12 ; DC    ;  65,800 ;     mV ;       ; 01:11:13
   2:38'41"39 ; DC    ;  65,800 ;     mV ;       ; 01:11:14
   2:38'41"65 ; DC    ;  65,800 ;     mV ;       ; 01:11:14
   2:38'41"96 ; DC    ;  65,800 ;     mV ;       ; 01:11:14
   2:38'42"24 ; DC    ;  65,800 ;     mV ;       ; 01:11:14
   2:38'42"53 ; DC    ;  65,810 ;     mV ;       ; 01:11:15
   2:38'42"80 ; DC    ;  65,800 ;     mV ;       ; 01:11:15
   2:38'43"07 ; DC    ;  65,800 ;     mV ;       ; 01:11:15
   2:38'43"34 ; DC    ;  65,810 ;     mV ;       ; 01:11:16
   2:38'43"60 ; DC    ;  65,820 ;     mV ;       ; 01:11:16
   2:38'43"85 ; DC    ;  65,800 ;     mV ;       ; 01:11:16
   2:38'44"13 ; DC    ;  65,800 ;     mV ;       ; 01:11:16
   2:38'44"39 ; DC    ;  65,800 ;     mV ;       ; 01:11:17
   2:38'44"65 ; DC    ;  65,790 ;     mV ;       ; 01:11:17
   2:38'44"92 ; DC    ;  65,790 ;     mV ;       ; 01:11:17
   2:38'45"18 ; DC    ;  65,790 ;     mV ;       ; 01:11:17
   2:38'45"47 ; DC    ;  65,800 ;     mV ;       ; 01:11:18
   2:38'45"73 ; DC    ;  65,790 ;     mV ;       ; 01:11:18
   2:38'45"99 ; DC    ;  65,800 ;     mV ;       ; 01:11:18
   2:38'46"26 ; DC    ;  65,780 ;     mV ;       ; 01:11:18
   2:38'46"51 ; DC    ;  65,800 ;     mV ;       ; 01:11:19
   2:38'46"75 ; DC    ;  65,790 ;     mV ;       ; 01:11:19
   2:38'47"02 ; DC    ;  65,790 ;     mV ;       ; 01:11:19
   2:38'47"28 ; DC    ;  65,790 ;     mV ;       ; 01:11:19
   2:38'47"56 ; DC    ;  65,790 ;     mV ;       ; 01:11:20
   2:38'47"82 ; DC    ;  65,790 ;     mV ;       ; 01:11:20
   2:38'48"07 ; DC    ;  65,810 ;     mV ;       ; 01:11:20
   2:38'48"34 ; DC    ;  65,780 ;     mV ;       ; 01:11:21
   2:38'48"60 ; DC    ;  65,780 ;     mV ;       ; 01:11:21
   2:38'48"87 ; DC    ;  65,790 ;     mV ;       ; 01:11:21
   2:38'49"15 ; DC    ;  65,790 ;     mV ;       ; 01:11:21
   2:38'49"44 ; DC    ;  65,790 ;     mV ;       ; 01:11:22
   2:38'49"71 ; DC    ;  65,800 ;     mV ;       ; 01:11:22
   2:38'49"98 ; DC    ;  65,790 ;     mV ;       ; 01:11:22
   2:38'50"25 ; DC    ;  65,790 ;     mV ;       ; 01:11:22
   2:38'50"54 ; DC    ;  65,790 ;     mV ;       ; 01:11:23
   2:38'50"81 ; DC    ;  65,780 ;     mV ;       ; 01:11:23
   2:38'51"10 ; DC    ;  65,800 ;     mV ;       ; 01:11:23
   2:38'51"39 ; DC    ;  65,780 ;     mV ;       ; 01:11:24
   2:38'51"69 ; DC    ;  65,790 ;     mV ;       ; 01:11:24
   2:38'51"96 ; DC    ;  65,800 ;     mV ;       ; 01:11:24
   2:38'52"23 ; DC    ;  65,800 ;     mV ;       ; 01:11:24
   2:38'52"51 ; DC    ;  65,810 ;     mV ;       ; 01:11:25
   2:38'52"77 ; DC    ;  65,790 ;     mV ;       ; 01:11:25
   2:38'53"04 ; DC    ;  65,790 ;     mV ;       ; 01:11:25
   2:38'53"33 ; DC    ;  65,790 ;     mV ;       ; 01:11:25
   2:38'53"63 ; DC    ;  65,820 ;     mV ;       ; 01:11:26
   2:38'53"90 ; DC    ;  65,810 ;     mV ;       ; 01:11:26
   2:38'54"18 ; DC    ;  65,810 ;     mV ;       ; 01:11:26
   2:38'54"43 ; DC    ;  65,810 ;     mV ;       ; 01:11:27
   2:38'54"70 ; DC    ;  65,810 ;     mV ;       ; 01:11:27
   2:38'54"97 ; DC    ;  65,820 ;     mV ;       ; 01:11:27
   2:38'55"24 ; DC    ;  65,830 ;     mV ;       ; 01:11:27
   2:38'55"51 ; DC    ;  65,810 ;     mV ;       ; 01:11:28
   2:38'55"80 ; DC    ;  65,810 ;     mV ;       ; 01:11:28
   2:38'56"07 ; DC    ;  65,810 ;     mV ;       ; 01:11:28
   2:38'56"35 ; DC    ;  65,810 ;     mV ;       ; 01:11:29
   2:38'56"62 ; DC    ;  65,800 ;     mV ;       ; 01:11:29
   2:38'56"89 ; DC    ;  65,810 ;     mV ;       ; 01:11:29
   2:38'57"16 ; DC    ;  65,810 ;     mV ;       ; 01:11:29
   2:38'57"41 ; DC    ;  65,820 ;     mV ;       ; 01:11:30
   2:38'57"70 ; DC    ;  65,810 ;     mV ;       ; 01:11:30
   2:38'57"94 ; DC    ;  65,810 ;     mV ;       ; 01:11:30
   2:38'58"19 ; DC    ;  65,820 ;     mV ;       ; 01:11:30
   2:38'58"46 ; DC    ;  65,810 ;     mV ;       ; 01:11:31
   2:38'58"73 ; DC    ;  65,810 ;     mV ;       ; 01:11:31
   2:38'58"97 ; DC    ;  65,820 ;     mV ;       ; 01:11:31
   2:38'59"23 ; DC    ;  65,820 ;     mV ;       ; 01:11:31
   2:38'59"49 ; DC    ;  65,830 ;     mV ;       ; 01:11:32
   2:38'59"76 ; DC    ;  65,830 ;     mV ;       ; 01:11:32
   2:39'00"06 ; DC    ;  65,810 ;     mV ;       ; 01:11:32
   2:39'00"33 ; DC    ;  65,810 ;     mV ;       ; 01:11:32
   2:39'00"60 ; DC    ;  65,820 ;     mV ;       ; 01:11:33
